entry_id,library_id,source_lang,target_lang,source_term,target_term,current_validation_type,suggested_validation_type,classification_reason,confidence,reviewed_validation_type,review_note
2464,2,zh,en,外來文件管理,External Document Control,,,,,lexical_required,
1597,2,zh,en,外徑分厘卡校正作業辦法,Outside Micrometer calibrate instruction,,,,,strict_required,
2466,2,zh,en,外校,Outsourcing calibration,,,,,lexical_required,
1598,2,zh,en,外校儀器合格判定作業辦法,Outsourcing calibrated devices acceptance work instruction,,,,,strict_required,
2467,2,zh,en,外校儀器驗收,Check and acceptance for outsourcing calibrated devices,,,,,lexical_required,
1599,2,zh,en,外訓申請表,External training application form,,,,,strict_required,
2465,2,zh,en,外國代理人,Foreign agent,,,,,lexical_required,
2468,2,zh,en,外部來源通報資料,Reporting from external sources,,,,,lexical_required,
2469,2,zh,en,外部協力廠商維護管理,Outsourced Maintenance Management,,,,,lexical_required,
1601,2,zh,en,外部品質稽核作業辦法,External audit instruction,,,,,strict_required,
2472,2,zh,en,外部訓練,External training,,,,,lexical_required,
2470,2,zh,en,外部專家,External expert,,,,,lexical_required,
2471,2,zh,en,外部製程挑戰產品,EPCD,,,,,strict_required,
1602,2,zh,en,外銷訂價表,Export pricing form,,,,,strict_required,
1600,2,zh,en,外購商品編碼作業辦法,Procurement product coding work instruction,,,,,strict_required,
375,2,zh,en,外觀,appearance,,,,,lexical_required,
2474,2,zh,en,失效,Failure,,,,,lexical_required,
2551,2,zh,en,市場收回,Market withdrawal,,,,,lexical_required,
2157,2,zh,en,市場行銷部,Marketing Division,,,,,strict_required,
2552,2,zh,en,市場產品窗口,Point of Product Contact,,,,,lexical_required,
2553,2,zh,en,市場組,Product Marketing Team,,,,,strict_required,
2554,2,zh,en,平面設計組,Graphic Design,,,,,strict_required,
2580,2,zh,en,打樣及首批樣品承認,Prototyping and First Article Approval,,,,,lexical_required,
2648,2,zh,en,未知來源之使用者介面,"user interface of unknown provenance, UOUP",,,,,strict_required,
2183,2,zh,en,本版生效日,Rev. Date,,,,,strict_required,
426,2,zh,en,正常使用,normal use,,,,,lexical_required,
427,2,zh,en,正常操作條件,normal operating condition,,,,,lexical_required,
428,2,zh,en,正常檢驗,normal inspection,,,,,lexical_required,
2699,2,zh,en,正確使用,correct use,,,,,lexical_required,
425,2,zh,en,正壓差,positive pressure difference,,,,,lexical_required,
2702,2,zh,en,永久性變更,Permanent change,,,,,lexical_required,
2771,2,zh,en,生命週期,Life-Cycle,,,,,lexical_required,
2772,2,zh,en,生物指示劑,"Biological Indicator, BI",,,,,strict_required,
1848,2,zh,en,生物相容性評估報告,Biocompatibility evaluation report,,,,,strict_required,
2773,2,zh,en,生物負荷量,Bio-burden,,,,,lexical_required,
2774,2,zh,en,生產、工程、研發設計、器械開發、品保等單位,"Production, Engineering, Research & Design, Instrument Development, Quality Assurance, and other related divisions",,,,,strict_required,
2775,2,zh,en,生產人員一、二級保養,Level 1~2 maintenance,,,,,lexical_required,
2778,2,zh,en,生產工單發行,Release production work order,,,,,lexical_required,
1849,2,zh,en,生產及服務流程確效作業程序,Production and service process validation procedure,,,,,strict_required,
1850,2,zh,en,生產及服務流程確效評估表,Production and service process validation evaluation form,,,,,strict_required,
2781,2,zh,en,生產日報控制,Control the daily production report,,,,,lexical_required,
2782,2,zh,en,生產材料,Productive materials,,,,,lexical_required,
1851,2,zh,en,生產和服務軟體風險評估總表,Production and service software risk evaluation master list,,,,,strict_required,
2779,2,zh,en,生產性物料,Productive material,,,,,lexical_required,
455,2,zh,en,生產流程,production process,,,,,lexical_required,
1852,2,zh,en,生產計劃管制程序,Production planning control procedure,,,,,strict_required,
2777,2,zh,en,生產執行,Production implementation,,,,,lexical_required,
2780,2,zh,en,生產排程與控制,Production schedule and control,,,,,lexical_required,
2783,2,zh,en,生產組,Production Section,,,,,strict_required,
456,2,zh,en,生產設備,production equipment,,,,,lexical_required,
2776,2,zh,en,生產單位,Production Division,,,,,strict_required,
2788,2,zh,en,生產階段,Manufacture stage,,,,,lexical_required,
2787,2,zh,en,生產資訊,UDI_PI,,,,,strict_required,
2785,2,zh,en,生產製造作業,Production work,,,,,lexical_required,
2786,2,zh,en,生產製造電腦設備,Manufacturing computer device,,,,,lexical_required,
2784,2,zh,en,生產製程變更,Production process change,,,,,lexical_required,
2791,2,zh,en,生管組,Production Control Section,,,,,strict_required,
2789,2,zh,en,生管單位,Production Control Division,,,,,strict_required,
2790,2,zh,en,生管單位依生產需求發出製程工令時,When Production Control Division issues process work order upon production demands,,,,,lexical_required,
457,2,zh,en,生鏽,rust,,,,,lexical_required,
1897,2,zh,en,用電度數記錄表,Electric power utilization degrees record form,,,,,strict_required,
2823,2,zh,en,申請,Application,,,,,lexical_required,
573,2,zh,en,目的,Purpose,,,,,strict_required,
1937,2,zh,en,立體顯微鏡操作作業辦法,Stereo microscope operate instruction,,,,,strict_required,
326,2,zh,en,交互實驗,interactive experiment,,,,,lexical_required,
2243,2,zh,en,交貨前之不合格品處理,Dispose pre-delivery non-conforming products,,,,,lexical_required,
2255,2,zh,en,任務,task,,,,,lexical_required,
2257,2,zh,en,企業流程組,Corporate Process Section,,,,,strict_required,
2256,2,zh,en,企劃組,Product Planning & Research Team,,,,,strict_required,
343,2,zh,en,光學顯微鏡,optical microscope,,,,,lexical_required,
2326,2,zh,en,全公司組織圖及組織代碼對照表,Organizational structure of United and cross reference table of organization code,,,,,strict_required,
2327,2,zh,en,全球交易品項識別碼,"Global Trade Item Number, GTIN",,,,,strict_required,
2331,2,zh,en,共通規則,Common specifications (CS),,,,,strict_required,
346,2,zh,en,再生性,reproducibility,,,,,lexical_required,
1508,2,zh,en,再次置換客戶訂製品檢查表,Order of revision products checklist,,,,,strict_required,
345,2,zh,en,再現性,repeatability,,,,,lexical_required,
1520,2,zh,en,列管之品質記錄保存責任一覽表,Responsibility for retaining the listed quality records form,,,,,strict_required,
353,2,zh,en,危害,hazard,,,,,lexical_required,
354,2,zh,en,危害性使用情節,hazard-related use scenario,,,,,lexical_required,
355,2,zh,en,危害處境,hazardous situation,,,,,lexical_required,
2390,2,zh,en,各部門二級主管,Managers of each division,,,,,lexical_required,
2391,2,zh,en,各部門組織功能,Organization and function of each division,,,,,lexical_required,
2194,2,zh,en,各單位主管,Supervisors of each division,,,,,lexical_required,
2389,2,zh,en,各模組作業操作手冊,Module Operation Manuals,,,,,strict_required,
1552,2,zh,en,合金鑄件外觀檢查品質規範,Cosmetic inspection criteria for alloy casting,,,,,strict_required,
1551,2,zh,en,合約/訂單確認書,Contract / order confirmation form,,,,,strict_required,
2399,2,zh,en,合約管理,Contract management,,,,,lexical_required,
2392,2,zh,en,合格/不合格品,Qualified / Unqualified products,,,,,lexical_required,
2393,2,zh,en,合格供應商,Potentially Qualified Supplier,,,,,lexical_required,
1546,2,zh,en,合格供應商一覽表,Qualified supplier list,,,,,strict_required,
2394,2,zh,en,合格供應商考核管理,Performance management of qualified suppliers,,,,,lexical_required,
2395,2,zh,en,合格供應商除名,Remove from qualified supplier list,,,,,lexical_required,
1547,2,zh,en,合格供應商評鑑表,Supplier survey form,,,,,strict_required,
362,2,zh,en,合格品,conforming product,,,,,lexical_required,
1548,2,zh,en,合格能力評核表,Qualification assessment form,,,,,strict_required,
2396,2,zh,en,合格講師列冊,List of qualified trainers,,,,,lexical_required,
1549,2,zh,en,合格講師核定表,Qualified trainer approval form,,,,,strict_required,
1550,2,zh,en,合格講師清冊,List of qualified trainers,,,,,strict_required,
2398,2,zh,en,合理可預見的誤用,reasonably foreseeable misuse,,,,,lexical_required,
2397,2,zh,en,合理判斷,Reasonably suggests,,,,,lexical_required,
2400,2,zh,en,同型物料替換,Homo-type material substitute,,,,,lexical_required,
363,2,zh,en,向量,vector,,,,,lexical_required,
2439,2,zh,en,回溯性流程確效,Retrospective validation,,,,,lexical_required,
2440,2,zh,en,回溯性確效,Retrospective validation,,,,,lexical_required,
1584,2,zh,en,在製品委外前檢驗查檢表,In-process products before outsourcing checklist,,,,,strict_required,
1585,2,zh,en,在製品搬運辦法,Work in progress handling work instruction,,,,,strict_required,
2473,2,zh,en,多中心研究計畫或臨床試驗計畫,Multi-institution research project or clinical trial project,,,,,lexical_required,
2483,2,zh,en,安全性和有效性,Safety and Effectiveness,,,,,lexical_required,
2484,2,zh,en,安全性資訊,Information for Safety,,,,,lexical_required,
1612,2,zh,en,安全性與臨床效能摘要,"Summary of Safety and Clinical Performance, SSCP",,,,,strict_required,
1613,2,zh,en,安全性與臨床效能摘要作業辦法,Summary of safety and clinical performance work instruction,,,,,strict_required,
1615,2,zh,en,安規綜合分析儀保養點檢記錄表,Pre-use Inspection checklist for safety compliance analyzer,,,,,strict_required,
1616,2,zh,en,安規綜合分析儀暨操作、校正與保養作業辦法,"Safety compliance analyzer operate,calibrate and maintain instruction",,,,,strict_required,
377,2,zh,en,安裝驗證,"Installation qualification, IQ",,,,,strict_required,
2485,2,zh,en,安裝驗證 IQ,Installation qualification,,,,,strict_required,
1614,2,zh,en,安裝驗證(IQ)計畫與報告書,Installation qualification protocol and report,,,,,strict_required,
2486,2,zh,en,安裝驗證IQ,Installation Qualification,,,,,strict_required,
1656,2,zh,en,年度不定期內部品質稽核計劃表,Annual nonscheduled internal quality audit plan,,,,,strict_required,
1657,2,zh,en,年度內部品質稽核計劃表,Annual internal quality audit plan form,,,,,strict_required,
2556,2,zh,en,年度生產計劃,Annual production plan,,,,,lexical_required,
1659,2,zh,en,年度品質系統合格稽核員一覽表,Annual quality system qualified auditor list,,,,,strict_required,
1658,2,zh,en,年度品質管理系統內部稽核專案,Annual quality management system internal audit program,,,,,lexical_required,
2559,2,zh,en,年度訓練計劃,Annual training plan,,,,,lexical_required,
2558,2,zh,en,年度訓練總成果分析,Overall achievement analysis of annual trainings,,,,,lexical_required,
2555,2,zh,en,年度教育訓練計劃,Annual educational training plans,,,,,lexical_required,
1660,2,zh,en,年度教育訓練計劃表,Annual training plan form,,,,,strict_required,
1662,2,zh,en,年度製程稽核時程表,Annual In-process audit schedule,,,,,strict_required,
2557,2,zh,en,年度稽核專案擬定,Draft annual audit program,,,,,lexical_required,
1661,2,zh,en,年度機器設備保養計劃表,Annual equipment maintenance plan,,,,,strict_required,
2578,2,zh,en,成本組,Cost Section,,,,,strict_required,
1672,2,zh,en,成品效期管控表,Finished products expired date control form,,,,,strict_required,
2577,2,zh,en,成效評估,Effectiveness evaluation,,,,,lexical_required,
2602,2,zh,en,收料,Material receipt,,,,,lexical_required,
2603,2,zh,en,收料/入庫,Material receipt/stock,,,,,lexical_required,
2604,2,zh,en,收料/驗收,Receipt/Inspection,,,,,lexical_required,
1697,2,zh,en,收料單,Material reception form,,,,,strict_required,
1698,2,zh,en,收料單(高雄廠固資模具專用),Material reception form (permanent assets mold usage of Kaohsiung plant ),,,,,strict_required,
415,2,zh,en,有效性,effectiveness,,,,,lexical_required,
1721,2,zh,en,有效性確認回應單,Effectiveness check response form,,,,,strict_required,
2694,2,zh,en,次要不符合事項,Minor nonconformity,,,,,lexical_required,
2695,2,zh,en,次要品質特性,Minor characteristic,,,,,lexical_required,
1832,2,zh,en,灰分測試規範,Testing criteria for ash content,,,,,strict_required,
2939,2,zh,en,自主檢驗,Self-inspection,,,,,lexical_required,
1973,2,zh,en,自主檢驗記錄表,Self-inspection record form,,,,,strict_required,
2941,2,zh,en,自有品牌產品,Own branding products of United,,,,,lexical_required,
1974,2,zh,en,自來水、天然氣度數抄表,Tap water and gas degrees record form,,,,,strict_required,
1975,2,zh,en,自動貼標設備管理辦法,Automatic labelling system software equipment management instruction,,,,,strict_required,
2940,2,zh,en,自動識別技術,AIDC,,,,,strict_required,
2942,2,zh,en,自製模具檢驗,Self-manufactured mold inspection,,,,,lexical_required,
1976,2,zh,en,自製檢具校驗作業辦法,Self-made gages calibrate instruction,,,,,strict_required,
2949,2,zh,en,行政組,Administrative Section,,,,,strict_required,
2171,2,zh,en,行政管理部,Administration Division,,,,,strict_required,
2948,2,zh,en,行政管理單位,Administration Division,,,,,strict_required,
1988,2,zh,en,行動計劃表,Action plan form,,,,,strict_required,
2950,2,zh,en,行銷素材產出,Creation of Marketing Materials,,,,,lexical_required,
2951,2,zh,en,行銷輔助品與贈品,Give-away,,,,,lexical_required,
2258,2,zh,en,位置/狀況,Location / status,,,,,reference_only,
328,2,zh,en,低倍光學檢驗,low magnification inspection,,,,,lexical_required,
1447,2,zh,en,作業說明書(一),Operation description form I,,,,,strict_required,
1449,2,zh,en,作業說明書(二),Operation description form II,,,,,strict_required,
1448,2,zh,en,作業說明書(三),Operation description form III,,,,,strict_required,
1450,2,zh,en,作業說明書(四),Operation description form IV,,,,,strict_required,
2260,2,zh,en,作業熱電偶,Work Thermocouples,,,,,lexical_required,
2259,2,zh,en,作廢文件之管制,Obsolete documents control,,,,,lexical_required,
1493,2,zh,en,免提第三公證單位測試報告之材料供應商一覽表,Material supplier without the test reports from the 3’th-party notarization institution list,,,,,strict_required,
1510,2,zh,en,冷卻水塔自主檢查表,Cooling water tank self-inspection record form,,,,,strict_required,
